src_violation_id,employee_src_id,violation_code,violation_name,control_area,materiality_level,violation_status,detected_at,decision_at,decision_text,source_system,load_dttm,batch_id
CMP-0006237,E00471,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-08-18 08:25:54,2024-08-22 08:25:54,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006238,E02624,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-09-29 01:18:45,2024-10-14 01:18:45,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006239,E00238,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-11-19 05:27:07,2024-11-28 05:27:07,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006240,E00271,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-01-06 11:32:58,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006241,E01015,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-27 12:29:50,2024-12-09 12:29:50,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006242,E02509,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-24 03:43:10,2024-05-04 03:43:10,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006243,E02931,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-01-01 17:59:40,2024-01-03 17:59:40,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006244,E00181,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-10-24 11:24:49,2024-11-07 11:24:49,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006245,E00109,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-29 00:06:46,2024-07-04 00:06:46,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006246,E00766,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-04-23 06:34:22,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006247,E02874,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-05-31 22:18:08,2024-06-10 22:18:08,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006248,E00046,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-11-19 11:41:58,2024-11-28 11:41:58,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006249,E00327,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-10-31 12:37:49,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006250,E02479,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-07-16 13:50:35,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006251,E02861,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-05-17 02:06:20,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006252,E01503,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-19 19:51:52,2024-05-02 19:51:52,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006253,E00004,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-09 06:25:39,2024-07-19 06:25:39,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006254,E00123,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-06 19:29:41,2024-04-10 19:29:41,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006255,E00138,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-08-06 04:26:24,2024-08-09 04:26:24,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006256,E00097,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-01-25 10:57:31,2024-01-30 10:57:31,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006257,E00605,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-10-09 00:00:21,2024-10-13 00:00:21,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006258,E00254,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-06-05 00:44:45,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006259,E02278,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-11-16 23:09:06,2024-11-27 23:09:06,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006260,E00150,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-10-28 19:58:02,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006261,E00980,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-26 21:54:40,2024-10-05 21:54:40,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006262,E00212,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-07-18 14:45:50,2024-07-27 14:45:50,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006263,E02268,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-09 23:50:45,2024-04-11 23:50:45,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006264,E00958,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-03-30 03:52:37,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006265,E00024,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-08-19 11:15:53,2024-08-25 11:15:53,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006266,E00086,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-07-31 00:32:45,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006267,E00240,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-12-24 07:28:09,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006268,E00594,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-18 19:31:08,2024-04-29 19:31:08,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006269,E02837,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-08-12 16:47:26,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006270,E00033,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-10-13 04:00:54,2024-10-15 04:00:54,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006271,E00681,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-06 07:51:45,2024-10-17 07:51:45,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006272,E01908,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-28 03:30:34,2024-10-03 03:30:34,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006273,E00236,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-10-17 21:35:34,2024-10-22 21:35:34,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006274,E00153,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-12-06 10:50:12,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006275,E01764,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-25 09:34:55,2024-11-28 09:34:55,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006276,E01364,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-09-03 05:01:08,2024-09-07 05:01:08,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006277,E00288,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-01 05:07:20,2024-10-15 05:07:20,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006278,E00115,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-31 06:03:29,2024-02-02 06:03:29,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006279,E02797,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-08-28 23:18:41,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006280,E00041,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-07 23:11:14,2024-05-14 23:11:14,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006281,E01163,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-30 23:42:37,2024-10-09 23:42:37,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006282,E00698,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-07-07 05:55:38,2024-07-09 05:55:38,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006283,E00227,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-11-04 15:00:00,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006284,E00029,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-05-12 20:13:19,2024-05-18 20:13:19,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006285,E01476,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-14 03:05:38,2024-04-16 03:05:38,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006286,E00991,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-14 23:54:23,2024-10-29 23:54:23,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006287,E00038,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-14 02:27:32,2024-07-23 02:27:32,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006288,E02752,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-11-02 04:13:06,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006289,E02442,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-06 08:34:46,2024-08-14 08:34:46,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006290,E00236,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-10 04:31:23,2024-08-14 04:31:23,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006291,E00084,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-14 18:39:48,2024-06-21 18:39:48,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006292,E01990,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-05 08:49:10,2024-08-16 08:49:10,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006293,E02114,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-04-30 19:50:08,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006294,E00464,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-10-03 12:04:55,2024-10-12 12:04:55,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006295,E02377,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-05-17 17:05:24,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006296,E02866,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-04-07 07:33:45,2024-04-10 07:33:45,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006297,E00241,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-05-26 19:05:31,2024-06-01 19:05:31,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006298,E02703,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-11-08 00:26:51,2024-11-23 00:26:51,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006299,E01127,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-15 00:38:46,2024-07-21 00:38:46,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006300,E02805,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-06-30 05:18:16,2024-07-09 05:18:16,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006301,E00527,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-07-25 01:02:22,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006302,E00297,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-02-29 01:22:48,2024-03-11 01:22:48,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006303,E00289,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-04-05 06:12:11,2024-04-20 06:12:11,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006304,E00242,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-11-21 22:29:51,2024-12-06 22:29:51,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
