src_payroll_adj_id,employee_src_id,payroll_month,adjustment_type_code,adjustment_type_name,adjustment_reason_group,amount_rub,manual_flag,approved_flag,source_system,load_dttm,batch_id
PAY-0001299,E02762,2024-02-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-12186.28,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001300,E02762,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,13694.2,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001301,E02766,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,26725.54,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001302,E02766,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-38452.79,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001303,E02768,2024-02-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-30662.98,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001304,E02768,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,43473.75,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001305,E02769,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,28518.97,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001306,E02769,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,15125.45,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001307,E02770,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,28948.28,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001308,E02771,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,9041.06,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001309,E02771,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,55445.02,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001310,E02772,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-33344.25,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001311,E02774,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,-27328.71,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001312,E02775,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,49007.81,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001313,E02776,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,38067.19,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001314,E02778,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,-32058.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001315,E02780,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,38433.97,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001316,E02781,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-34323.95,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001317,E02782,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,11597.6,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001318,E02782,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,47277.66,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001319,E02783,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,35507.8,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001320,E02783,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,64771.85,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001321,E02788,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,46943.19,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001322,E02788,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,31018.5,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001323,E02790,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,45057.16,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001324,E02795,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,10332.47,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001325,E02799,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,2031.4,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001326,E02803,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-32743.17,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001327,E02807,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,9142.97,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001328,E02808,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,-33564.32,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001329,E02808,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,62397.63,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001330,E02810,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,11845.31,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001331,E02811,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,7549.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001332,E02812,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,19985.67,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001333,E02813,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-34817.06,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001334,E02815,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,63721.87,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001335,E02826,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,43047.62,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001336,E02826,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,62200.36,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001337,E02828,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-33516.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001338,E02833,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-42358.8,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001339,E02846,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,3218.2,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001340,E02848,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-19627.28,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001341,E02850,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,-38727.99,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001342,E02850,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,6735.89,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001343,E02855,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-1310.82,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001344,E02857,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,46465.87,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001345,E02863,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,30036.05,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001346,E02864,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,60234.82,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001347,E02865,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,44946.86,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001348,E02865,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,-23105.69,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001349,E02867,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-28400.62,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001350,E02868,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,6681.37,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001351,E02872,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-25820.21,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001352,E02873,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-40315.68,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001353,E02873,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-39221.36,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001354,E02876,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-12516.11,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001355,E02878,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,63727.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001356,E02881,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,42892.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001357,E02882,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,22784.69,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001358,E02882,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,50526.54,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001359,E02887,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-32568.05,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001360,E02887,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-18191.65,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001361,E02889,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,41656.91,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001362,E02891,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,56559.77,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001363,E02895,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-14528.37,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001364,E02901,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-30936.92,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001365,E02901,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,47647.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001366,E02902,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-16664.7,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001367,E02902,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-14337.03,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001368,E02904,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,28803.35,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001369,E02906,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,13163.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001370,E02907,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-35547.58,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001371,E02912,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-2459.65,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001372,E02913,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,52241.77,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001373,E02919,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,35957.19,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001374,E02921,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-22528.73,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001375,E02929,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,43291.48,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001376,E02929,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-17819.2,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001377,E02934,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,26810.15,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001378,E02937,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,47137.82,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001379,E02939,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,31346.09,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001380,E02941,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,52354.52,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001381,E02942,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,47194.94,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001382,E02942,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,-17748.24,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001383,E02943,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-6600.84,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001384,E02945,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,14957.54,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001385,E02946,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,62164.17,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001386,E02946,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-7917.76,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001387,E02947,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,4747.09,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001388,E02948,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,57520.16,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001389,E02951,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,52381.54,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001390,E02954,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-21838.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001391,E02963,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-38612.52,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001392,E02964,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,16782.71,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001393,E02967,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,20612.21,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001394,E02970,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,54484.03,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001395,E02971,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-30548.4,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001396,E02971,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-36595.74,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001397,E02972,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,52679.28,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001398,E02973,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,58198.15,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001399,E02975,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-29742.06,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001400,E02975,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-16089.62,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001401,E02976,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,20920.31,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001402,E02978,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-34623.53,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001403,E02978,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,-43673.91,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001404,E02980,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,23557.42,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001405,E02981,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,25662.75,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001406,E02985,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,5327.77,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001407,E02987,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,33841.08,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001408,E02988,2024-02-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-27705.75,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001409,E02990,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-25997.91,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001410,E02990,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-12175.4,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001411,E02994,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,-9860.34,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
