src_network_event_id,employee_src_id,src_account_id,system_code,event_dttm,destination_type,destination_name,traffic_mb,connection_count,blocked_flag,vpn_used_flag,source_system,load_dttm,batch_id
NET-0013679,E02281,ACC-0007373,VPN,2024-12-05 19:50:40,INTERNAL,corp.local,550.9898,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013680,E02281,ACC-0007373,VPN,2024-04-10 22:13:06,EXTERNAL,dropbox.com,749.3258,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013681,E02282,ACC-0007375,AD,2024-01-21 01:01:14,INTERNAL,corp.local,633.1728,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013682,E02282,ACC-0007375,AD,2024-04-08 04:33:32,EXTERNAL,drive.google.com,357.809,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013683,E02282,ACC-0007375,AD,2024-09-06 12:40:45,EXTERNAL,dropbox.com,217.5437,3,Y,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013684,E02282,ACC-0007376,MAIL,2024-05-28 18:19:26,EXTERNAL,github.com,593.1941,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013685,E02282,ACC-0007376,MAIL,2024-04-19 12:35:34,INTERNAL,corp.local,180.8229,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013686,E02282,ACC-0007376,MAIL,2024-01-11 12:12:23,EXTERNAL,telegram.org,392.5434,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013687,E02283,ACC-0007379,AD,2024-05-20 18:11:56,INTERNAL,corp.local,250.7102,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013688,E02283,ACC-0007380,MAIL,2024-08-28 13:28:19,EXTERNAL,telegram.org,785.8401,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013689,E02283,ACC-0007380,MAIL,2024-04-23 05:33:09,EXTERNAL,drive.google.com,98.2896,16,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013690,E02283,ACC-0007380,MAIL,2024-01-27 03:59:52,EXTERNAL,dropbox.com,645.3503,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013691,E02284,ACC-0007382,AD,2024-02-10 04:42:58,EXTERNAL,telegram.org,47.0788,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013692,E02284,ACC-0007382,AD,2024-07-07 19:02:25,INTERNAL,intranet.local,639.9911,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013693,E02284,ACC-0007382,AD,2024-11-25 00:02:10,EXTERNAL,drive.google.com,467.8513,7,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013694,E02284,ACC-0007382,AD,2024-01-10 12:24:57,EXTERNAL,dropbox.com,59.4045,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013695,E02284,ACC-0007383,MAIL,2024-12-30 13:20:23,EXTERNAL,telegram.org,20.9572,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013696,E02284,ACC-0007383,MAIL,2024-07-24 01:02:49,EXTERNAL,telegram.org,424.0138,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013697,E02284,ACC-0007384,VPN,2024-11-26 02:51:36,EXTERNAL,dropbox.com,166.7963,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013698,E02284,ACC-0007384,VPN,2024-08-30 09:56:07,INTERNAL,intranet.local,425.7863,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013699,E02284,ACC-0007384,VPN,2024-04-18 02:47:24,EXTERNAL,github.com,76.5376,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013700,E02285,ACC-0007387,AD,2024-03-30 04:01:42,INTERNAL,corp.local,437.4956,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013701,E02285,ACC-0007388,MAIL,2024-07-08 08:39:43,EXTERNAL,dropbox.com,388.869,15,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013702,E02285,ACC-0007388,MAIL,2024-02-04 07:42:32,INTERNAL,corp.local,142.2338,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013703,E02285,ACC-0007388,MAIL,2024-11-23 22:55:35,INTERNAL,corp.local,196.2063,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013704,E02285,ACC-0007389,VPN,2024-08-23 22:47:38,EXTERNAL,dropbox.com,284.0134,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013705,E02286,ACC-0007391,AD,2024-05-26 08:46:51,INTERNAL,intranet.local,412.3857,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013706,E02286,ACC-0007391,AD,2024-04-17 04:41:43,EXTERNAL,drive.google.com,97.1721,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013707,E02286,ACC-0007392,MAIL,2024-03-20 02:51:14,EXTERNAL,telegram.org,181.5497,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013708,E02287,ACC-0007394,AD,2024-03-25 05:11:04,EXTERNAL,telegram.org,85.3182,7,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013709,E02287,ACC-0007394,AD,2024-10-20 09:29:59,INTERNAL,intranet.local,476.7175,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013710,E02287,ACC-0007395,MAIL,2024-10-12 06:43:04,INTERNAL,corp.local,145.2292,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013711,E02287,ACC-0007395,MAIL,2024-04-11 09:51:00,EXTERNAL,github.com,188.1811,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013712,E02287,ACC-0007396,VPN,2024-11-02 16:19:44,INTERNAL,intranet.local,741.5161,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013713,E02287,ACC-0007396,VPN,2024-11-23 12:50:53,EXTERNAL,telegram.org,151.9418,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013714,E02287,ACC-0007396,VPN,2024-07-21 18:09:47,EXTERNAL,dropbox.com,454.6252,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013715,E02287,ACC-0007396,VPN,2024-06-18 15:28:00,EXTERNAL,github.com,145.9723,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013716,E02288,ACC-0007397,AD,2024-12-08 00:05:01,EXTERNAL,dropbox.com,303.831,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013717,E02288,ACC-0007397,AD,2024-05-27 17:33:14,EXTERNAL,github.com,719.0439,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013718,E02288,ACC-0007397,AD,2024-08-19 16:03:16,INTERNAL,corp.local,828.6236,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013719,E02288,ACC-0007398,MAIL,2024-01-12 14:26:40,EXTERNAL,dropbox.com,525.4671,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013720,E02288,ACC-0007398,MAIL,2024-12-17 02:38:53,EXTERNAL,github.com,545.6788,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013721,E02288,ACC-0007398,MAIL,2024-10-06 23:46:40,EXTERNAL,github.com,750.7741,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013722,E02288,ACC-0007399,VPN,2024-07-27 10:57:51,EXTERNAL,telegram.org,105.9645,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013723,E02288,ACC-0007399,VPN,2024-08-12 04:40:29,EXTERNAL,dropbox.com,549.7073,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013724,E02288,ACC-0007399,VPN,2024-06-21 11:36:58,EXTERNAL,telegram.org,235.7483,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013725,E02288,ACC-0007399,VPN,2024-05-12 13:30:46,EXTERNAL,telegram.org,216.5831,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013726,E02289,ACC-0007400,AD,2024-06-10 15:37:02,EXTERNAL,github.com,661.3306,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013727,E02289,ACC-0007401,MAIL,2024-02-13 20:11:54,EXTERNAL,drive.google.com,426.2352,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013728,E02289,ACC-0007401,MAIL,2024-01-03 20:42:26,INTERNAL,intranet.local,76.4897,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013729,E02289,ACC-0007401,MAIL,2024-08-18 02:50:17,EXTERNAL,dropbox.com,118.5744,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013730,E02289,ACC-0007402,VPN,2024-04-07 09:38:05,EXTERNAL,drive.google.com,646.1241,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013731,E02289,ACC-0007402,VPN,2024-04-09 08:55:39,EXTERNAL,telegram.org,247.5111,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013732,E02290,ACC-0007403,AD,2024-03-28 06:04:39,INTERNAL,intranet.local,374.5224,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013733,E02290,ACC-0007403,AD,2024-06-10 01:45:51,EXTERNAL,github.com,35.769,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013734,E02290,ACC-0007403,AD,2024-04-12 17:10:21,EXTERNAL,telegram.org,750.0947,6,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013735,E02290,ACC-0007403,AD,2024-04-14 10:45:00,EXTERNAL,github.com,764.0918,1,Y,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013736,E02290,ACC-0007404,MAIL,2024-04-17 13:59:50,INTERNAL,intranet.local,72.9068,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013737,E02290,ACC-0007404,MAIL,2024-03-13 03:13:37,EXTERNAL,telegram.org,771.3082,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013738,E02291,ACC-0007406,AD,2024-04-18 18:52:02,EXTERNAL,dropbox.com,678.1085,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013739,E02291,ACC-0007407,MAIL,2024-12-24 18:24:33,EXTERNAL,telegram.org,575.1407,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013740,E02291,ACC-0007407,MAIL,2024-12-24 03:49:06,EXTERNAL,dropbox.com,378.5925,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013741,E02292,ACC-0007408,AD,2024-10-11 15:16:08,EXTERNAL,dropbox.com,222.3492,15,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013742,E02292,ACC-0007408,AD,2024-06-19 16:03:53,EXTERNAL,dropbox.com,503.3902,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013743,E02292,ACC-0007408,AD,2024-02-16 22:57:51,EXTERNAL,telegram.org,400.2082,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013744,E02292,ACC-0007408,AD,2024-09-16 15:07:47,EXTERNAL,telegram.org,732.5099,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013745,E02292,ACC-0007409,VPN,2024-12-05 16:59:27,EXTERNAL,github.com,180.7599,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013746,E02292,ACC-0007409,VPN,2024-10-17 14:54:13,INTERNAL,intranet.local,162.745,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013747,E02292,ACC-0007409,VPN,2024-09-16 08:42:20,EXTERNAL,dropbox.com,294.1819,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013748,E02293,ACC-0007410,AD,2024-04-07 05:52:27,EXTERNAL,drive.google.com,581.9006,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013749,E02293,ACC-0007410,AD,2024-03-18 00:52:19,INTERNAL,corp.local,331.9951,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013750,E02293,ACC-0007410,AD,2024-08-17 17:27:51,INTERNAL,intranet.local,822.4385,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013751,E02293,ACC-0007410,AD,2024-09-29 18:39:11,EXTERNAL,drive.google.com,769.4915,14,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013752,E02293,ACC-0007411,MAIL,2024-12-23 06:11:04,EXTERNAL,dropbox.com,540.3419,3,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013753,E02293,ACC-0007411,MAIL,2024-11-15 05:20:21,EXTERNAL,drive.google.com,20.3729,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013754,E02293,ACC-0007411,MAIL,2024-03-24 01:51:07,EXTERNAL,drive.google.com,571.2577,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013755,E02294,ACC-0007413,AD,2024-07-16 17:42:30,EXTERNAL,telegram.org,767.4421,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013756,E02294,ACC-0007413,AD,2024-12-27 19:18:53,INTERNAL,corp.local,828.0282,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013757,E02294,ACC-0007414,MAIL,2024-02-15 16:22:57,INTERNAL,corp.local,821.9775,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013758,E02294,ACC-0007414,MAIL,2024-04-25 00:33:35,EXTERNAL,dropbox.com,14.9698,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013759,E02294,ACC-0007415,VPN,2024-09-06 18:38:55,EXTERNAL,dropbox.com,761.4222,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013760,E02294,ACC-0007415,VPN,2024-05-24 18:54:12,EXTERNAL,dropbox.com,661.9371,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013761,E02294,ACC-0007415,VPN,2024-07-24 23:29:04,EXTERNAL,github.com,739.3614,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013762,E02294,ACC-0007415,VPN,2024-01-06 22:57:27,INTERNAL,intranet.local,721.7475,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013763,E02295,ACC-0007417,AD,2024-01-21 22:55:17,INTERNAL,intranet.local,117.2446,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013764,E02295,ACC-0007418,MAIL,2024-07-23 00:37:11,EXTERNAL,dropbox.com,399.2112,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013765,E02295,ACC-0007418,MAIL,2024-05-18 01:17:56,EXTERNAL,github.com,325.9078,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013766,E02295,ACC-0007419,VPN,2024-09-15 00:34:33,EXTERNAL,telegram.org,774.6864,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013767,E02295,ACC-0007419,VPN,2024-10-29 05:05:43,EXTERNAL,drive.google.com,510.8857,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013768,E02295,ACC-0007419,VPN,2024-03-13 16:11:55,EXTERNAL,dropbox.com,531.3935,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013769,E02296,ACC-0007421,AD,2024-03-30 17:17:08,INTERNAL,corp.local,95.7916,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013770,E02297,ACC-0007423,AD,2024-02-22 18:26:34,INTERNAL,intranet.local,661.2399,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013771,E02297,ACC-0007423,AD,2024-06-10 13:47:17,EXTERNAL,drive.google.com,297.9607,12,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013772,E02298,ACC-0007425,AD,2024-12-06 22:42:04,EXTERNAL,telegram.org,349.3592,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013773,E02298,ACC-0007426,MAIL,2024-02-10 02:22:30,EXTERNAL,drive.google.com,829.2124,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013774,E02298,ACC-0007426,MAIL,2024-08-07 13:57:24,EXTERNAL,dropbox.com,291.8428,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013775,E02298,ACC-0007426,MAIL,2024-04-12 09:24:14,INTERNAL,corp.local,822.6294,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013776,E02299,ACC-0007428,AD,2024-10-11 21:31:15,EXTERNAL,github.com,529.6133,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013777,E02299,ACC-0007428,AD,2024-03-15 05:35:53,EXTERNAL,dropbox.com,689.2262,9,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013778,E02299,ACC-0007428,AD,2024-07-26 18:57:04,INTERNAL,intranet.local,367.2495,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013779,E02299,ACC-0007429,VPN,2024-06-13 20:56:38,EXTERNAL,telegram.org,529.7336,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013780,E02300,ACC-0007431,AD,2024-11-17 22:16:14,INTERNAL,corp.local,143.0273,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013781,E02300,ACC-0007431,AD,2024-08-12 14:50:21,INTERNAL,corp.local,222.2459,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013782,E02300,ACC-0007432,MAIL,2024-10-15 10:31:02,INTERNAL,intranet.local,455.9616,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013783,E02300,ACC-0007432,MAIL,2024-10-16 17:19:11,INTERNAL,intranet.local,605.577,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013784,E02300,ACC-0007433,VPN,2024-11-02 20:59:01,INTERNAL,corp.local,403.2015,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013785,E02301,ACC-0007434,AD,2024-09-02 11:20:51,EXTERNAL,telegram.org,713.5413,8,Y,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013786,E02301,ACC-0007434,AD,2024-10-18 05:09:23,EXTERNAL,drive.google.com,458.933,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013787,E02301,ACC-0007435,MAIL,2024-09-29 20:43:27,EXTERNAL,drive.google.com,834.6205,13,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013788,E02302,ACC-0007437,AD,2024-07-28 21:36:04,INTERNAL,corp.local,697.5574,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013789,E02302,ACC-0007437,AD,2024-03-13 10:49:08,INTERNAL,intranet.local,701.2442,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013790,E02302,ACC-0007437,AD,2024-01-11 23:20:36,EXTERNAL,dropbox.com,572.4857,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013791,E02302,ACC-0007438,MAIL,2024-04-28 11:57:21,EXTERNAL,github.com,98.528,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013792,E02302,ACC-0007438,MAIL,2024-01-02 22:48:09,EXTERNAL,drive.google.com,813.8523,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013793,E02302,ACC-0007438,MAIL,2024-05-21 02:14:50,EXTERNAL,dropbox.com,222.9252,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013794,E02302,ACC-0007439,VPN,2024-06-14 18:01:53,EXTERNAL,dropbox.com,253.5145,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013795,E02302,ACC-0007439,VPN,2024-04-10 12:15:33,EXTERNAL,dropbox.com,56.5905,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013796,E02302,ACC-0007439,VPN,2024-10-22 21:38:40,EXTERNAL,github.com,814.2307,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013797,E02303,ACC-0007441,AD,2024-12-27 21:56:07,EXTERNAL,github.com,803.8162,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013798,E02303,ACC-0007441,AD,2024-09-10 15:40:32,INTERNAL,intranet.local,634.6405,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013799,E02303,ACC-0007442,MAIL,2024-08-07 07:36:55,EXTERNAL,telegram.org,447.4707,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013800,E02303,ACC-0007442,MAIL,2024-04-16 04:18:29,EXTERNAL,telegram.org,565.0425,18,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013801,E02303,ACC-0007442,MAIL,2024-12-02 04:31:19,INTERNAL,corp.local,157.2581,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013802,E02303,ACC-0007442,MAIL,2024-12-24 06:46:33,EXTERNAL,drive.google.com,281.0284,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013803,E02304,ACC-0007445,AD,2024-09-27 22:48:30,INTERNAL,intranet.local,798.8165,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013804,E02304,ACC-0007445,AD,2024-11-01 00:11:54,INTERNAL,intranet.local,280.6602,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013805,E02304,ACC-0007445,AD,2024-06-10 00:15:15,EXTERNAL,telegram.org,841.0707,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013806,E02304,ACC-0007445,AD,2024-05-19 20:01:50,EXTERNAL,github.com,662.8554,5,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013807,E02304,ACC-0007446,MAIL,2024-05-16 15:03:48,INTERNAL,corp.local,177.4441,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013808,E02304,ACC-0007446,MAIL,2024-09-10 20:28:02,INTERNAL,intranet.local,676.5282,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013809,E02304,ACC-0007446,MAIL,2024-05-12 04:34:12,INTERNAL,intranet.local,342.6124,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013810,E02304,ACC-0007447,VPN,2024-12-18 20:32:57,EXTERNAL,github.com,329.3152,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013811,E02304,ACC-0007447,VPN,2024-03-21 23:32:59,EXTERNAL,dropbox.com,238.8406,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013812,E02304,ACC-0007447,VPN,2024-03-27 12:03:30,EXTERNAL,drive.google.com,87.9382,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013813,E02304,ACC-0007447,VPN,2024-11-22 15:54:37,EXTERNAL,telegram.org,626.3313,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013814,E02305,ACC-0007449,AD,2024-12-21 04:05:47,EXTERNAL,dropbox.com,578.853,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013815,E02305,ACC-0007449,AD,2024-11-14 11:36:05,INTERNAL,intranet.local,212.8051,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013816,E02305,ACC-0007450,MAIL,2024-06-02 05:57:16,INTERNAL,corp.local,629.6297,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013817,E02305,ACC-0007451,VPN,2024-05-02 10:11:58,EXTERNAL,github.com,569.9186,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013818,E02305,ACC-0007451,VPN,2024-07-14 19:21:31,EXTERNAL,telegram.org,24.329,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013819,E02305,ACC-0007451,VPN,2024-02-04 10:43:12,EXTERNAL,telegram.org,567.6323,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013820,E02306,ACC-0007454,AD,2024-10-30 06:59:26,EXTERNAL,telegram.org,833.1516,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013821,E02306,ACC-0007454,AD,2024-03-29 13:52:29,INTERNAL,intranet.local,703.2294,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013822,E02306,ACC-0007455,MAIL,2024-06-06 18:54:58,EXTERNAL,drive.google.com,310.2809,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013823,E02306,ACC-0007455,MAIL,2024-09-08 01:11:18,INTERNAL,corp.local,811.1394,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013824,E02306,ACC-0007455,MAIL,2024-06-22 18:57:02,EXTERNAL,github.com,816.4859,14,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013825,E02306,ACC-0007456,VPN,2024-08-22 09:36:28,EXTERNAL,telegram.org,752.8097,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013826,E02306,ACC-0007456,VPN,2024-04-06 22:43:35,EXTERNAL,github.com,501.2764,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0013827,E02306,ACC-0007456,VPN,2024-06-27 07:00:10,EXTERNAL,drive.google.com,92.3622,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
