src_activity_id,employee_src_id,activity_type_code,activity_type_name,activity_group,activity_status,detected_at,valid_from,valid_to,comment_text,source_system,load_dttm,batch_id
NWA-0004926,E02870,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-01-10 05:55:00,2024-01-10,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004927,E00193,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-06-07 14:46:16,2024-06-07,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004928,E00117,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-07-02 03:19:10,2024-07-02,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004929,E00132,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-12-08 00:42:19,2024-12-08,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004930,E00079,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-06-22 15:30:38,2024-06-22,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004931,E00020,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-05-09 13:03:16,2024-05-09,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004932,E02314,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-07-26 05:33:03,2024-07-26,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004933,E00136,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-02-15 15:38:40,2024-02-15,2024-05-02,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004934,E02708,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-02-10 12:56:49,2024-02-10,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004935,E00017,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-12-12 17:26:45,2024-12-12,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004936,E01537,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-04-17 04:04:37,2024-04-17,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004937,E02300,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-03-22 22:06:18,2024-03-22,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004938,E01294,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-08-28 12:38:37,2024-08-28,2024-10-06,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004939,E00078,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-01-25 09:59:31,2024-01-25,2024-02-08,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004940,E00663,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-04-21 06:13:02,2024-04-21,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004941,E00061,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-12-15 03:10:51,2024-12-15,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004942,E00087,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-06-13 15:52:12,2024-06-13,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004943,E01714,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-08-12 14:08:25,2024-08-12,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004944,E00252,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-12-18 16:17:10,2024-12-18,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004945,E02926,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-11-19 17:23:04,2024-11-19,2025-01-31,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004946,E00103,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-11-10 23:42:36,2024-11-10,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004947,E00196,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-05-12 08:02:59,2024-05-12,2024-06-21,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004948,E02319,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-04-17 12:18:40,2024-04-17,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004949,E00190,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-12-02 14:31:49,2024-12-02,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004950,E00192,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-07-05 01:02:45,2024-07-05,2024-09-15,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004951,E02327,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-09-21 19:05:39,2024-09-21,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004952,E01523,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-07-03 12:43:20,2024-07-03,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004953,E01766,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-04-05 16:52:43,2024-04-05,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004954,E01197,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-05-10 14:04:11,2024-05-10,2024-06-08,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004955,E02749,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-04-22 12:37:08,2024-04-22,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004956,E00038,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-12-25 22:45:50,2024-12-25,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004957,E00919,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-01-06 01:29:15,2024-01-06,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004958,E02350,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-07-07 23:03:54,2024-07-07,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004959,E00532,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-02-17 07:26:13,2024-02-17,2024-03-14,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004960,E00137,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-06-25 11:46:50,2024-06-25,2024-07-18,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004961,E01290,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-09-22 16:30:53,2024-09-22,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004962,E00070,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-12-25 17:39:09,2024-12-25,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004963,E00858,GAMBLING,Азартные игры,BEHAVIOR,CLOSED,2024-11-01 09:42:38,2024-11-01,2024-12-30,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004964,E00283,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-05-25 12:01:06,2024-05-25,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004965,E02337,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-12-01 09:54:36,2024-12-01,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004966,E02374,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-05-03 22:49:13,2024-05-03,2024-06-12,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004967,E00258,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-05-10 10:15:44,2024-05-10,2024-07-03,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004968,E00047,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-05-28 01:28:18,2024-05-28,2024-07-21,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004969,E02408,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-10-25 02:50:36,2024-10-25,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004970,E01627,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-05-11 10:11:47,2024-05-11,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004971,E02227,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-05-08 17:04:16,2024-05-08,2024-07-09,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004972,E01934,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-04-03 04:16:57,2024-04-03,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004973,E00377,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-05-23 15:20:31,2024-05-23,,Требуется дополнительная проверка,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004974,E00095,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-08-24 00:41:40,2024-08-24,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004975,E02881,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,CLOSED,2024-12-02 17:48:17,2024-12-02,2025-02-10,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004976,E02888,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-04-22 19:21:37,2024-04-22,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004977,E00051,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-06-13 17:07:09,2024-06-13,2024-06-23,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004978,E00577,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,CLOSED,2024-07-21 23:20:49,2024-07-21,2024-08-15,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004979,E00417,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-06-19 01:49:13,2024-06-19,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004980,E01730,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-07-06 03:51:01,2024-07-06,2024-07-21,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004981,E01355,EXT_JOB,Внешняя занятость,EMPLOYMENT,ACTIVE,2024-04-12 01:37:12,2024-04-12,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004982,E00213,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-12-19 18:52:49,2024-12-19,2025-01-16,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004983,E00159,EXT_JOB,Внешняя занятость,EMPLOYMENT,CLOSED,2024-03-16 09:57:52,2024-03-16,2024-05-12,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004984,E02159,EXT_AFFILIATION,Внешняя аффилированность,AFFILIATION,ACTIVE,2024-10-19 14:00:46,2024-10-19,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004985,E01181,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-08-06 05:15:44,2024-08-06,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004986,E00175,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-04-27 14:52:50,2024-04-27,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004987,E01274,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-02-28 02:51:59,2024-02-28,,Признак учтён в риск-профиле сотрудника,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004988,E01591,GAMBLING,Азартные игры,BEHAVIOR,ACTIVE,2024-03-01 00:56:46,2024-03-01,,Сигнал выявлен автоматическим мониторингом,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
NWA-0004989,E00219,DEBT_LOAD,Повышенная долговая нагрузка,FINANCIAL,ACTIVE,2024-03-18 01:36:14,2024-03-18,,Сигнал подтверждён службой контроля,hr_risk_monitor,2024-12-31 09:00:00,risk_batch_001
