src_absence_event_id,employee_src_id,absence_type_code,absence_type_name,absence_reason_group,start_date,end_date,duration_days,approved_flag,source_system,load_dttm,batch_id
ABS-0003273,E02322,DAY_OFF,Отгул,WORKLOAD,2024-08-13,2024-08-23,11,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003274,E02323,DAY_OFF,Отгул,WORKLOAD,2024-01-18,2024-01-19,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003275,E02324,VACATION,Ежегодный отпуск,PLANNED,2024-10-02,2024-10-16,15,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003276,E02324,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-10-24,2024-10-29,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003277,E02325,SICK_LEAVE,Больничный,HEALTH,2024-07-22,2024-07-30,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003278,E02325,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-05,2024-07-14,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003279,E02326,SICK_LEAVE,Больничный,HEALTH,2024-09-03,2024-09-12,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003280,E02326,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-18,2024-07-01,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003281,E02328,VACATION,Ежегодный отпуск,PLANNED,2024-08-19,2024-08-26,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003282,E02328,SICK_LEAVE,Больничный,HEALTH,2024-07-25,2024-08-05,12,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003283,E02328,VACATION,Ежегодный отпуск,PLANNED,2024-04-22,2024-05-04,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003284,E02328,DAY_OFF,Отгул,WORKLOAD,2024-01-04,2024-01-13,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003285,E02329,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-15,2024-11-22,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003286,E02330,DAY_OFF,Отгул,WORKLOAD,2024-08-14,2024-08-19,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003287,E02330,VACATION,Ежегодный отпуск,PLANNED,2024-02-06,2024-02-13,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003288,E02333,SICK_LEAVE,Больничный,HEALTH,2024-12-03,2024-12-09,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003289,E02334,DAY_OFF,Отгул,WORKLOAD,2024-12-04,2024-12-04,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003290,E02334,DAY_OFF,Отгул,WORKLOAD,2024-08-18,2024-08-21,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003291,E02334,VACATION,Ежегодный отпуск,PLANNED,2024-01-16,2024-01-23,8,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003292,E02335,SICK_LEAVE,Больничный,HEALTH,2024-08-15,2024-08-28,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003293,E02335,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-10-14,2024-10-16,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003294,E02336,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-22,2024-06-02,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003295,E02336,SICK_LEAVE,Больничный,HEALTH,2024-08-09,2024-08-10,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003296,E02336,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-04,2024-03-11,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003297,E02337,VACATION,Ежегодный отпуск,PLANNED,2024-04-03,2024-04-19,17,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003298,E02337,VACATION,Ежегодный отпуск,PLANNED,2024-02-08,2024-02-28,21,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003299,E02337,DAY_OFF,Отгул,WORKLOAD,2024-04-02,2024-04-07,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003300,E02338,VACATION,Ежегодный отпуск,PLANNED,2024-06-26,2024-07-07,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003301,E02338,SICK_LEAVE,Больничный,HEALTH,2024-05-24,2024-05-30,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003302,E02339,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-10,2024-01-22,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003303,E02339,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-03,2024-07-10,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003304,E02340,VACATION,Ежегодный отпуск,PLANNED,2024-04-23,2024-05-04,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003305,E02340,VACATION,Ежегодный отпуск,PLANNED,2024-01-20,2024-01-26,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003306,E02340,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-12-02,2024-12-06,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003307,E02341,DAY_OFF,Отгул,WORKLOAD,2024-11-04,2024-11-13,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003308,E02341,DAY_OFF,Отгул,WORKLOAD,2024-04-17,2024-04-20,4,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003309,E02341,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-06-02,2024-06-11,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003310,E02341,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-03,2024-11-04,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003311,E02343,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-01-05,2024-01-09,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003312,E02343,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-16,2024-04-20,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003313,E02344,VACATION,Ежегодный отпуск,PLANNED,2024-01-02,2024-01-21,20,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003314,E02344,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-19,2024-08-19,1,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003315,E02344,SICK_LEAVE,Больничный,HEALTH,2024-03-18,2024-03-26,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003316,E02345,DAY_OFF,Отгул,WORKLOAD,2024-05-26,2024-06-01,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003317,E02345,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-09,2024-05-17,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003318,E02347,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-12-05,2024-12-18,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003319,E02348,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-06-21,2024-07-01,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003320,E02349,SICK_LEAVE,Больничный,HEALTH,2024-07-08,2024-07-10,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003321,E02350,DAY_OFF,Отгул,WORKLOAD,2024-07-19,2024-07-24,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003322,E02350,SICK_LEAVE,Больничный,HEALTH,2024-05-20,2024-05-21,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003323,E02352,SICK_LEAVE,Больничный,HEALTH,2024-08-08,2024-08-09,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003324,E02352,SICK_LEAVE,Больничный,HEALTH,2024-09-18,2024-09-28,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003325,E02352,SICK_LEAVE,Больничный,HEALTH,2024-01-02,2024-01-04,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003326,E02353,SICK_LEAVE,Больничный,HEALTH,2024-05-09,2024-05-17,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003327,E02354,DAY_OFF,Отгул,WORKLOAD,2024-11-14,2024-11-19,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003328,E02354,SICK_LEAVE,Больничный,HEALTH,2024-01-22,2024-01-22,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003329,E02354,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-12,2024-08-12,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003330,E02355,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-05,2024-08-12,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003331,E02355,DAY_OFF,Отгул,WORKLOAD,2024-07-25,2024-08-06,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003332,E02356,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-22,2024-05-22,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003333,E02361,VACATION,Ежегодный отпуск,PLANNED,2024-06-15,2024-07-02,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003334,E02363,VACATION,Ежегодный отпуск,PLANNED,2024-12-02,2024-12-16,15,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003335,E02363,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-22,2024-03-27,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003336,E02364,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-03-05,2024-03-15,11,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003337,E02364,SICK_LEAVE,Больничный,HEALTH,2024-07-07,2024-07-15,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003338,E02364,SICK_LEAVE,Больничный,HEALTH,2024-04-06,2024-04-10,5,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003339,E02365,SICK_LEAVE,Больничный,HEALTH,2024-10-24,2024-10-25,2,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003340,E02365,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-10-03,2024-10-11,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003341,E02365,SICK_LEAVE,Больничный,HEALTH,2024-11-16,2024-11-27,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003342,E02366,DAY_OFF,Отгул,WORKLOAD,2024-11-01,2024-11-03,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003343,E02367,VACATION,Ежегодный отпуск,PLANNED,2024-12-06,2024-12-21,16,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003344,E02367,DAY_OFF,Отгул,WORKLOAD,2024-11-21,2024-11-28,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003345,E02368,DAY_OFF,Отгул,WORKLOAD,2024-03-30,2024-04-04,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003346,E02370,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-09-02,2024-09-12,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003347,E02371,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-15,2024-11-28,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003348,E02371,VACATION,Ежегодный отпуск,PLANNED,2024-06-23,2024-07-02,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003349,E02373,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-16,2024-03-17,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003350,E02375,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-18,2024-09-30,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003351,E02375,DAY_OFF,Отгул,WORKLOAD,2024-10-05,2024-10-05,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003352,E02375,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-09,2024-05-10,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003353,E02377,VACATION,Ежегодный отпуск,PLANNED,2024-07-17,2024-07-25,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003354,E02377,VACATION,Ежегодный отпуск,PLANNED,2024-10-09,2024-10-21,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003355,E02378,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-21,2024-07-29,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003356,E02380,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-23,2024-08-24,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003357,E02380,VACATION,Ежегодный отпуск,PLANNED,2024-07-07,2024-07-24,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003358,E02380,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-04,2024-05-14,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003359,E02381,SICK_LEAVE,Больничный,HEALTH,2024-06-28,2024-07-10,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003360,E02381,DAY_OFF,Отгул,WORKLOAD,2024-11-05,2024-11-18,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003361,E02381,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-16,2024-04-20,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003362,E02384,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-17,2024-05-25,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003363,E02384,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-02,2024-04-04,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003364,E02384,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-11-25,2024-12-06,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003365,E02385,DAY_OFF,Отгул,WORKLOAD,2024-01-16,2024-01-25,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003366,E02386,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-09,2024-06-20,12,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003367,E02386,DAY_OFF,Отгул,WORKLOAD,2024-05-28,2024-06-06,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003368,E02390,VACATION,Ежегодный отпуск,PLANNED,2024-07-22,2024-08-01,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003369,E02390,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-30,2024-06-02,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003370,E02390,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-12-06,2024-12-10,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003371,E02390,DAY_OFF,Отгул,WORKLOAD,2024-10-08,2024-10-13,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003372,E02391,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-11,2024-07-23,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003373,E02392,SICK_LEAVE,Больничный,HEALTH,2024-07-22,2024-07-27,6,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003374,E02392,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-24,2024-01-30,7,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003375,E02392,DAY_OFF,Отгул,WORKLOAD,2024-11-06,2024-11-09,4,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003376,E02394,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-04-24,2024-05-03,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003377,E02394,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-12-04,2024-12-06,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003378,E02394,DAY_OFF,Отгул,WORKLOAD,2024-04-23,2024-04-28,6,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003379,E02395,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-01-14,2024-01-15,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003380,E02395,VACATION,Ежегодный отпуск,PLANNED,2024-09-07,2024-09-24,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003381,E02395,VACATION,Ежегодный отпуск,PLANNED,2024-10-15,2024-11-01,18,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003382,E02396,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-18,2024-11-20,3,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003383,E02396,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-13,2024-07-14,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003384,E02396,VACATION,Ежегодный отпуск,PLANNED,2024-05-01,2024-05-11,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003385,E02397,SICK_LEAVE,Больничный,HEALTH,2024-01-06,2024-01-19,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003386,E02397,DAY_OFF,Отгул,WORKLOAD,2024-04-01,2024-04-04,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003387,E02397,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-07-23,2024-07-27,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003388,E02398,DAY_OFF,Отгул,WORKLOAD,2024-08-19,2024-08-29,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003389,E02399,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-02,2024-08-13,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003390,E02399,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-02-07,2024-02-10,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003391,E02401,SICK_LEAVE,Больничный,HEALTH,2024-09-08,2024-09-15,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003392,E02403,SICK_LEAVE,Больничный,HEALTH,2024-09-06,2024-09-18,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003393,E02404,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-23,2024-09-26,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003394,E02405,SICK_LEAVE,Больничный,HEALTH,2024-05-09,2024-05-13,5,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003395,E02405,DAY_OFF,Отгул,WORKLOAD,2024-03-05,2024-03-14,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003396,E02405,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-15,2024-05-15,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003397,E02406,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-08,2024-08-10,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003398,E02408,SICK_LEAVE,Больничный,HEALTH,2024-07-12,2024-07-24,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003399,E02408,SICK_LEAVE,Больничный,HEALTH,2024-02-17,2024-02-19,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003400,E02408,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-10-27,2024-11-01,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003401,E02409,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-10-15,2024-10-17,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003402,E02409,SICK_LEAVE,Больничный,HEALTH,2024-03-16,2024-03-21,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003403,E02409,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-03-07,2024-03-07,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003404,E02411,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-06-30,2024-07-08,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003405,E02412,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-05-27,2024-06-06,11,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003406,E02415,SICK_LEAVE,Больничный,HEALTH,2024-06-16,2024-06-16,1,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003407,E02415,SICK_LEAVE,Больничный,HEALTH,2024-08-12,2024-08-15,4,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003408,E02415,VACATION,Ежегодный отпуск,PLANNED,2024-06-26,2024-07-10,15,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003409,E02418,VACATION,Ежегодный отпуск,PLANNED,2024-01-29,2024-02-11,14,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003410,E02418,VACATION,Ежегодный отпуск,PLANNED,2024-01-31,2024-02-18,19,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003411,E02418,VACATION,Ежегодный отпуск,PLANNED,2024-02-21,2024-03-11,20,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003412,E02420,VACATION,Ежегодный отпуск,PLANNED,2024-06-22,2024-07-04,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003413,E02420,VACATION,Ежегодный отпуск,PLANNED,2024-06-09,2024-06-16,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003414,E02421,VACATION,Ежегодный отпуск,PLANNED,2024-09-26,2024-10-05,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003415,E02422,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-08-29,2024-09-03,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003416,E02424,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-05-05,2024-05-12,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003417,E02425,VACATION,Ежегодный отпуск,PLANNED,2024-08-25,2024-09-12,19,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003418,E02426,VACATION,Ежегодный отпуск,PLANNED,2024-11-12,2024-11-26,15,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003419,E02426,DAY_OFF,Отгул,WORKLOAD,2024-04-25,2024-04-30,6,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003420,E02427,DAY_OFF,Отгул,WORKLOAD,2024-03-18,2024-03-21,4,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003421,E02427,SICK_LEAVE,Больничный,HEALTH,2024-05-01,2024-05-03,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003422,E02427,DAY_OFF,Отгул,WORKLOAD,2024-10-04,2024-10-16,13,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003423,E02427,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-04-07,2024-04-15,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003424,E02428,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-08-31,2024-09-04,5,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003425,E02428,DAY_OFF,Отгул,WORKLOAD,2024-04-06,2024-04-15,10,N,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003426,E02430,DAY_OFF,Отгул,WORKLOAD,2024-11-13,2024-11-22,10,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003427,E02433,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-09-09,2024-09-20,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003428,E02433,VACATION,Ежегодный отпуск,PLANNED,2024-11-27,2024-12-04,8,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003429,E02437,DAY_OFF,Отгул,WORKLOAD,2024-11-14,2024-11-22,9,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003430,E02437,DAY_OFF,Отгул,WORKLOAD,2024-10-18,2024-10-20,3,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003431,E02437,TRAINING_LEAVE,Учебный отпуск,DEVELOPMENT,2024-11-29,2024-12-10,12,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003432,E02440,UNPAID_LEAVE,Отпуск без содержания,PERSONAL,2024-07-10,2024-07-11,2,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
ABS-0003433,E02441,SICK_LEAVE,Больничный,HEALTH,2024-01-22,2024-02-03,13,Y,hr_absence,2024-12-31 10:00:00,hr_batch_001
